Promedio,Máximo,Frecuencia del Máximo,Combinación
13.666666666666666,17.0,1.0,"B, C, G, O"
10.333333333333334,17.0,1.0,"B, C, G, P"
8.333333333333334,17.0,1.0,"B, C, G, Q"
10.333333333333334,17.0,1.0,"B, C, G, R"
13.333333333333334,17.0,1.0,"B, C, G, S"
8.333333333333334,17.0,1.0,"B, C, G, T"
11.333333333333334,17.0,1.0,"B, C, G, U"
9.0,17.0,1.0,"B, C, G, V"
8.333333333333334,17.0,1.0,"B, C, G, W"
11.666666666666666,17.0,1.0,"B, C, G, X"
10.333333333333334,17.0,1.0,"B, C, G, Y"
10.666666666666666,17.0,1.0,"B, C, G, Z"
8.333333333333334,15.0,1.0,"B, C, H, I"
6.0,11.0,2.0,"B, C, H, J"
7.0,13.0,1.0,"B, C, H, K"
7.333333333333333,11.0,3.0,"B, C, H, L"
8.0,17.0,1.0,"B, C, H, M"
8.0,17.0,1.0,"B, C, H, N"
8.333333333333334,15.0,1.0,"B, C, H, O"
8.666666666666666,13.0,1.0,"B, C, H, P"
5.666666666666667,11.0,2.0,"B, C, H, Q"
8.0,13.0,1.0,"B, C, H, R"
8.333333333333334,15.0,1.0,"B, C, H, S"
6.333333333333333,11.0,2.0,"B, C, H, T"
8.333333333333334,11.0,2.0,"B, C, H, U"
5.666666666666667,11.0,2.0,"B, C, H, V"
8.0,17.0,1.0,"B, C, H, W"
7.0,11.0,2.0,"B, C, H, X"
6.666666666666667,11.0,2.0,"B, C, H, Y"
8.0,11.0,2.0,"B, C, H, Z"
5.333333333333333,11.0,1.0,"B, C, I, J"
6.0,11.0,2.0,"B, C, I, K"
6.666666666666667,11.0,2.0,"B, C, I, L"
7.0,15.0,1.0,"B, C, I, M"
7.0,15.0,1.0,"B, C, I, N"
8.666666666666666,15.0,1.0,"B, C, I, O"
6.333333333333333,13.0,1.0,"B, C, I, P"
5.0,11.0,1.0,"B, C, I, Q"
6.666666666666667,13.0,1.0,"B, C, I, R"
9.0,15.0,1.0,"B, C, I, S"
7.333333333333333,17.0,1.0,"B, C, I, T"
6.666666666666667,11.0,1.0,"B, C, I, U"
5.333333333333333,11.0,1.0,"B, C, I, V"
7.0,15.0,1.0,"B, C, I, W"
7.333333333333333,11.0,1.0,"B, C, I, X"
6.333333333333333,11.0,1.0,"B, C, I, Y"
7.666666666666667,11.0,1.0,"B, C, I, Z"
4.666666666666667,11.0,1.0,"B, C, J, K"
7.333333333333333,11.0,2.0,"B, C, J, L"
4.666666666666667,11.0,1.0,"B, C, J, M"
4.666666666666667,11.0,1.0,"B, C, J, N"
9.333333333333334,15.0,1.0,"B, C, J, O"
7.0,13.0,1.0,"B, C, J, P"
6.333333333333333,13.0,1.0,"B, C, J, Q"
7.0,13.0,1.0,"B, C, J, R"
7.666666666666667,15.0,1.0,"B, C, J, S"
4.333333333333333,11.0,1.0,"B, C, J, T"
9.0,19.0,1.0,"B, C, J, U"
4.333333333333333,11.0,1.0,"B, C, J, V"
4.666666666666667,11.0,1.0,"B, C, J, W"
6.666666666666667,11.0,1.0,"B, C, J, X"
5.666666666666667,11.0,1.0,"B, C, J, Y"
6.0,11.0,1.0,"B, C, J, Z"
6.333333333333333,11.0,2.0,"B, C, K, L"
5.666666666666667,13.0,1.0,"B, C, K, M"
5.666666666666667,13.0,1.0,"B, C, K, N"
8.0,15.0,1.0,"B, C, K, O"
6.333333333333333,13.0,1.0,"B, C, K, P"
4.333333333333333,11.0,1.0,"B, C, K, Q"
5.666666666666667,13.0,1.0,"B, C, K, R"
7.0,15.0,1.0,"B, C, K, S"
4.0,11.0,1.0,"B, C, K, T"
5.333333333333333,11.0,1.0,"B, C, K, U"
4.0,11.0,1.0,"B, C, K, V"
5.666666666666667,13.0,1.0,"B, C, K, W"
7.333333333333333,13.0,1.0,"B, C, K, X"
5.333333333333333,11.0,1.0,"B, C, K, Y"
5.333333333333333,11.0,1.0,"B, C, K, Z"
6.0,11.0,2.0,"B, C, L, M"
6.0,11.0,2.0,"B, C, L, N"
10.0,15.0,1.0,"B, C, L, O"
8.0,13.0,1.0,"B, C, L, P"
5.666666666666667,11.0,2.0,"B, C, L, Q"
8.0,13.0,1.0,"B, C, L, R"
9.0,15.0,1.0,"B, C, L, S"
5.666666666666667,11.0,2.0,"B, C, L, T"
9.666666666666666,15.0,1.0,"B, C, L, U"
5.666666666666667,11.0,2.0,"B, C, L, V"
6.0,11.0,2.0,"B, C, L, W"
7.333333333333333,11.0,2.0,"B, C, L, X"
7.0,11.0,2.0,"B, C, L, Y"
7.666666666666667,11.0,2.0,"B, C, L, Z"
7.333333333333333,21.0,1.0,"B, C, M, N"
7.0,15.0,1.0,"B, C, M, O"
6.0,13.0,1.0,"B, C, M, P"
4.333333333333333,11.0,1.0,"B, C, M, Q"
5.666666666666667,13.0,1.0,"B, C, M, R"
8.0,15.0,1.0,"B, C, M, S"
5.0,11.0,1.0,"B, C, M, T"
7.0,11.0,1.0,"B, C, M, U"
4.0,11.0,1.0,"B, C, M, V"
6.666666666666667,17.0,1.0,"B, C, M, W"
7.0,11.0,1.0,"B, C, M, X"
5.666666666666667,11.0,1.0,"B, C, M, Y"
6.0,11.0,1.0,"B, C, M, Z"
7.0,15.0,1.0,"B, C, N, O"
6.0,13.0,1.0,"B, C, N, P"
4.333333333333333,11.0,1.0,"B, C, N, Q"
5.666666666666667,13.0,1.0,"B, C, N, R"
8.0,15.0,1.0,"B, C, N, S"
5.0,11.0,1.0,"B, C, N, T"
7.0,11.0,1.0,"B, C, N, U"
3.6666666666666665,11.0,1.0,"B, C, N, V"
7.333333333333333,21.0,1.0,"B, C, N, W"
7.0,11.0,1.0,"B, C, N, X"
5.0,11.0,1.0,"B, C, N, Y"
6.666666666666667,11.0,1.0,"B, C, N, Z"
9.333333333333334,15.0,1.0,"B, C, O, P"
7.0,15.0,1.0,"B, C, O, Q"
9.333333333333334,15.0,1.0,"B, C, O, R"
11.0,15.0,2.0,"B, C, O, S"
7.0,15.0,1.0,"B, C, O, T"
11.0,15.0,2.0,"B, C, O, U"
7.333333333333333,15.0,1.0,"B, C, O, V"
7.0,15.0,1.0,"B, C, O, W"
11.333333333333334,17.0,1.0,"B, C, O, X"
9.333333333333334,15.0,1.0,"B, C, O, Y"
8.666666666666666,15.0,1.0,"B, C, O, Z"
6.666666666666667,13.0,1.0,"B, C, P, Q"
10.666666666666666,21.0,1.0,"B, C, P, R"
9.666666666666666,15.0,1.0,"B, C, P, S"
6.0,13.0,1.0,"B, C, P, T"
7.333333333333333,13.0,1.0,"B, C, P, U"
5.666666666666667,13.0,1.0,"B, C, P, V"
6.0,13.0,1.0,"B, C, P, W"
8.0,13.0,1.0,"B, C, P, X"
7.333333333333333,13.0,1.0,"B, C, P, Y"
7.333333333333333,13.0,1.0,"B, C, P, Z"
6.666666666666667,13.0,1.0,"B, C, Q, R"
8.0,15.0,1.0,"B, C, Q, S"
4.0,11.0,1.0,"B, C, Q, T"
6.666666666666667,11.0,1.0,"B, C, Q, U"
3.6666666666666665,11.0,1.0,"B, C, Q, V"
4.0,11.0,1.0,"B, C, Q, W"
5.666666666666667,11.0,1.0,"B, C, Q, X"
5.333333333333333,11.0,1.0,"B, C, Q, Y"
5.666666666666667,11.0,1.0,"B, C, Q, Z"
9.666666666666666,15.0,1.0,"B, C, R, S"
6.0,13.0,1.0,"B, C, R, T"
7.333333333333333,13.0,1.0,"B, C, R, U"
5.333333333333333,13.0,1.0,"B, C, R, V"
5.666666666666667,13.0,1.0,"B, C, R, W"
8.666666666666666,13.0,1.0,"B, C, R, X"
7.333333333333333,13.0,1.0,"B, C, R, Y"
7.333333333333333,13.0,1.0,"B, C, R, Z"
7.666666666666667,15.0,1.0,"B, C, S, T"
8.666666666666666,15.0,1.0,"B, C, S, U"
6.666666666666667,15.0,1.0,"B, C, S, V"
8.0,15.0,1.0,"B, C, S, W"
9.666666666666666,15.0,1.0,"B, C, S, X"
8.333333333333334,15.0,1.0,"B, C, S, Y"
10.0,15.0,1.0,"B, C, S, Z"
6.0,11.0,1.0,"B, C, T, U"
3.6666666666666665,11.0,1.0,"B, C, T, V"
5.0,11.0,1.0,"B, C, T, W"
5.666666666666667,11.0,1.0,"B, C, T, X"
7.0,13.0,1.0,"B, C, T, Y"
7.0,11.0,1.0,"B, C, T, Z"
6.0,11.0,1.0,"B, C, U, V"
7.0,11.0,1.0,"B, C, U, W"
8.333333333333334,11.0,1.0,"B, C, U, X"
6.666666666666667,11.0,1.0,"B, C, U, Y"
7.666666666666667,11.0,1.0,"B, C, U, Z"
4.333333333333333,11.0,1.0,"B, C, V, W"
6.0,11.0,1.0,"B, C, V, X"
5.333333333333333,11.0,1.0,"B, C, V, Y"
5.666666666666667,11.0,1.0,"B, C, V, Z"
7.0,11.0,1.0,"B, C, W, X"
5.333333333333333,11.0,1.0,"B, C, W, Y"
6.0,11.0,1.0,"B, C, W, Z"
8.666666666666666,13.0,1.0,"B, C, X, Y"
8.666666666666666,11.0,1.0,"B, C, X, Z"
7.333333333333333,11.0,1.0,"B, C, Y, Z"
13.0,21.0,1.0,"B, D, E, F"
14.0,21.0,1.0,"B, D, E, G"
10.666666666666666,21.0,1.0,"B, D, E, H"
8.333333333333334,21.0,1.0,"B, D, E, I"
9.333333333333334,21.0,1.0,"B, D, E, J"
9.666666666666666,21.0,1.0,"B, D, E, K"
11.666666666666666,21.0,1.0,"B, D, E, L"
8.333333333333334,21.0,1.0,"B, D, E, M"
8.333333333333334,21.0,1.0,"B, D, E, N"
13.0,21.0,2.0,"B, D, E, O"
13.0,21.0,1.0,"B, D, E, P"
8.0,21.0,1.0,"B, D, E, Q"
13.0,21.0,1.0,"B, D, E, R"
13.333333333333334,21.0,1.0,"B, D, E, S"
8.0,21.0,1.0,"B, D, E, T"
11.333333333333334,21.0,1.0,"B, D, E, U"
8.333333333333334,21.0,1.0,"B, D, E, V"
8.333333333333334,21.0,1.0,"B, D, E, W"
11.666666666666666,21.0,1.0,"B, D, E, X"
11.0,21.0,1.0,"B, D, E, Y"
10.666666666666666,21.0,1.0,"B, D, E, Z"
10.666666666666666,15.0,1.0,"B, D, F, G"
9.333333333333334,13.0,2.0,"B, D, F, H"
6.0,13.0,2.0,"B, D, F, I"
8.0,13.0,2.0,"B, D, F, J"
8.333333333333334,13.0,2.0,"B, D, F, K"
9.0,13.0,3.0,"B, D, F, L"
6.666666666666667,13.0,2.0,"B, D, F, M"
6.666666666666667,13.0,2.0,"B, D, F, N"
10.333333333333334,21.0,1.0,"B, D, F, O"
12.333333333333334,21.0,1.0,"B, D, F, P"
6.666666666666667,13.0,2.0,"B, D, F, Q"
11.666666666666666,17.0,1.0,"B, D, F, R"
10.666666666666666,15.0,1.0,"B, D, F, S"
6.666666666666667,13.0,2.0,"B, D, F, T"
9.0,15.0,1.0,"B, D, F, U"
6.666666666666667,13.0,2.0,"B, D, F, V"
6.666666666666667,13.0,2.0,"B, D, F, W"
9.0,13.0,3.0,"B, D, F, X"
8.333333333333334,13.0,2.0,"B, D, F, Y"
7.333333333333333,13.0,2.0,"B, D, F, Z"
9.666666666666666,15.0,1.0,"B, D, G, H"
8.0,15.0,1.0,"B, D, G, I"
9.333333333333334,15.0,1.0,"B, D, G, J"
8.333333333333334,15.0,1.0,"B, D, G, K"
10.0,15.0,1.0,"B, D, G, L"
7.666666666666667,15.0,1.0,"B, D, G, M"
7.666666666666667,15.0,1.0,"B, D, G, N"
14.0,21.0,1.0,"B, D, G, O"
10.666666666666666,15.0,1.0,"B, D, G, P"
7.0,15.0,1.0,"B, D, G, Q"
10.666666666666666,15.0,1.0,"B, D, G, R"
12.333333333333334,15.0,2.0,"B, D, G, S"
7.0,15.0,1.0,"B, D, G, T"
11.666666666666666,15.0,2.0,"B, D, G, U"
8.666666666666666,15.0,1.0,"B, D, G, V"
7.666666666666667,15.0,1.0,"B, D, G, W"
12.0,15.0,1.0,"B, D, G, X"
10.666666666666666,15.0,1.0,"B, D, G, Y"
9.0,15.0,1.0,"B, D, G, Z"
7.666666666666667,15.0,1.0,"B, D, H, I"
6.666666666666667,13.0,1.0,"B, D, H, J"
8.0,13.0,2.0,"B, D, H, K"
8.0,13.0,2.0,"B, D, H, L"
8.333333333333334,17.0,1.0,"B, D, H, M"
8.333333333333334,17.0,1.0,"B, D, H, N"
9.666666666666666,21.0,1.0,"B, D, H, O"
10.0,13.0,2.0,"B, D, H, P"
5.333333333333333,13.0,1.0,"B, D, H, Q"
9.333333333333334,13.0,2.0,"B, D, H, R"
8.333333333333334,15.0,1.0,"B, D, H, S"
6.0,13.0,1.0,"B, D, H, T"
9.666666666666666,15.0,1.0,"B, D, H, U"
6.333333333333333,13.0,1.0,"B, D, H, V"
8.333333333333334,17.0,1.0,"B, D, H, W"
8.333333333333334,13.0,2.0,"B, D, H, X"
8.0,13.0,1.0,"B, D, H, Y"
7.333333333333333,13.0,1.0,"B, D, H, Z"
5.0,13.0,1.0,"B, D, I, J"
6.0,13.0,1.0,"B, D, I, K"
6.333333333333333,13.0,2.0,"B, D, I, L"
6.333333333333333,15.0,1.0,"B, D, I, M"
6.333333333333333,15.0,1.0,"B, D, I, N"
9.0,21.0,1.0,"B, D, I, O"
6.666666666666667,13.0,2.0,"B, D, I, P"
3.6666666666666665,13.0,1.0,"B, D, I, Q"
7.0,13.0,2.0,"B, D, I, R"
8.0,15.0,1.0,"B, D, I, S"
6.0,17.0,1.0,"B, D, I, T"
7.0,15.0,1.0,"B, D, I, U"
5.0,13.0,1.0,"B, D, I, V"
6.333333333333333,15.0,1.0,"B, D, I, W"
7.666666666666667,13.0,2.0,"B, D, I, X"
6.666666666666667,13.0,1.0,"B, D, I, Y"
6.0,13.0,1.0,"B, D, I, Z"
6.0,13.0,1.0,"B, D, J, K"
8.333333333333334,13.0,2.0,"B, D, J, L"
5.333333333333333,13.0,1.0,"B, D, J, M"
5.333333333333333,13.0,1.0,"B, D, J, N"
11.0,21.0,1.0,"B, D, J, O"
8.666666666666666,13.0,2.0,"B, D, J, P"
6.333333333333333,13.0,2.0,"B, D, J, Q"
8.666666666666666,13.0,2.0,"B, D, J, R"
8.0,15.0,1.0,"B, D, J, S"
4.333333333333333,13.0,1.0,"B, D, J, T"
10.666666666666666,19.0,1.0,"B, D, J, U"
5.333333333333333,13.0,1.0,"B, D, J, V"
5.333333333333333,13.0,1.0,"B, D, J, W"
8.333333333333334,13.0,2.0,"B, D, J, X"
7.333333333333333,13.0,1.0,"B, D, J, Y"
5.666666666666667,13.0,1.0,"B, D, J, Z"
7.666666666666667,13.0,2.0,"B, D, K, L"
6.666666666666667,13.0,2.0,"B, D, K, M"
6.666666666666667,13.0,2.0,"B, D, K, N"
10.0,21.0,1.0,"B, D, K, O"
8.333333333333334,13.0,2.0,"B, D, K, P"
4.666666666666667,13.0,1.0,"B, D, K, Q"
7.666666666666667,13.0,2.0,"B, D, K, R"
7.666666666666667,15.0,1.0,"B, D, K, S"
4.333333333333333,13.0,1.0,"B, D, K, T"
7.333333333333333,15.0,1.0,"B, D, K, U"
5.333333333333333,13.0,1.0,"B, D, K, V"
6.666666666666667,13.0,2.0,"B, D, K, W"
9.333333333333334,13.0,3.0,"B, D, K, X"
7.333333333333333,13.0,1.0,"B, D, K, Y"
5.333333333333333,13.0,1.0,"B, D, K, Z"
6.666666666666667,13.0,2.0,"B, D, L, M"
6.666666666666667,13.0,2.0,"B, D, L, N"
11.666666666666666,21.0,1.0,"B, D, L, O"
9.666666666666666,13.0,3.0,"B, D, L, P"
5.666666666666667,13.0,2.0,"B, D, L, Q"
9.666666666666666,13.0,3.0,"B, D, L, R"
9.333333333333334,15.0,1.0,"B, D, L, S"
5.666666666666667,13.0,2.0,"B, D, L, T"
11.333333333333334,15.0,2.0,"B, D, L, U"
6.666666666666667,13.0,2.0,"B, D, L, V"
6.666666666666667,13.0,2.0,"B, D, L, W"
9.0,13.0,3.0,"B, D, L, X"
8.666666666666666,13.0,2.0,"B, D, L, Y"
7.333333333333333,13.0,2.0,"B, D, L, Z"
7.666666666666667,21.0,1.0,"B, D, M, N"
8.333333333333334,21.0,1.0,"B, D, M, O"
7.333333333333333,13.0,2.0,"B, D, M, P"
4.0,13.0,1.0,"B, D, M, Q"
7.0,13.0,2.0,"B, D, M, R"
8.0,15.0,1.0,"B, D, M, S"
4.666666666666667,13.0,1.0,"B, D, M, T"
8.333333333333334,15.0,1.0,"B, D, M, U"
4.666666666666667,13.0,1.0,"B, D, M, V"
7.0,17.0,1.0,"B, D, M, W"
8.333333333333334,13.0,2.0,"B, D, M, X"
7.0,13.0,1.0,"B, D, M, Y"
5.333333333333333,13.0,1.0,"B, D, M, Z"
8.333333333333334,21.0,1.0,"B, D, N, O"
7.333333333333333,13.0,2.0,"B, D, N, P"
4.0,13.0,1.0,"B, D, N, Q"
7.0,13.0,2.0,"B, D, N, R"
8.0,15.0,1.0,"B, D, N, S"
4.666666666666667,13.0,1.0,"B, D, N, T"
8.333333333333334,15.0,1.0,"B, D, N, U"
4.333333333333333,13.0,1.0,"B, D, N, V"
7.666666666666667,21.0,1.0,"B, D, N, W"
8.333333333333334,13.0,2.0,"B, D, N, X"
6.333333333333333,13.0,1.0,"B, D, N, Y"
6.0,13.0,1.0,"B, D, N, Z"
11.666666666666666,21.0,1.0,"B, D, O, P"
7.666666666666667,21.0,1.0,"B, D, O, Q"
11.666666666666666,21.0,1.0,"B, D, O, R"
12.0,21.0,1.0,"B, D, O, S"
7.666666666666667,21.0,1.0,"B, D, O, T"
13.333333333333334,21.0,1.0,"B, D, O, U"
9.0,21.0,1.0,"B, D, O, V"
8.333333333333334,21.0,1.0,"B, D, O, W"
13.666666666666666,21.0,1.0,"B, D, O, X"
11.666666666666666,21.0,1.0,"B, D, O, Y"
9.0,21.0,1.0,"B, D, O, Z"
7.333333333333333,13.0,2.0,"B, D, P, Q"
13.0,21.0,1.0,"B, D, P, R"
10.666666666666666,15.0,1.0,"B, D, P, S"
6.666666666666667,13.0,2.0,"B, D, P, T"
9.666666666666666,15.0,1.0,"B, D, P, U"
7.333333333333333,13.0,2.0,"B, D, P, V"
7.333333333333333,13.0,2.0,"B, D, P, W"
10.333333333333334,13.0,3.0,"B, D, P, X"
9.666666666666666,13.0,2.0,"B, D, P, Y"
7.666666666666667,13.0,2.0,"B, D, P, Z"
7.333333333333333,13.0,2.0,"B, D, Q, R"
7.333333333333333,15.0,1.0,"B, D, Q, S"
3.0,13.0,1.0,"B, D, Q, T"
7.333333333333333,15.0,1.0,"B, D, Q, U"
3.6666666666666665,13.0,1.0,"B, D, Q, V"
3.6666666666666665,13.0,1.0,"B, D, Q, W"
6.333333333333333,13.0,2.0,"B, D, Q, X"
6.0,13.0,1.0,"B, D, Q, Y"
4.333333333333333,13.0,1.0,"B, D, Q, Z"
10.666666666666666,15.0,1.0,"B, D, R, S"
6.666666666666667,13.0,2.0,"B, D, R, T"
9.666666666666666,15.0,1.0,"B, D, R, U"
7.0,13.0,2.0,"B, D, R, V"
7.0,13.0,2.0,"B, D, R, W"
11.0,13.0,3.0,"B, D, R, X"
9.666666666666666,13.0,2.0,"B, D, R, Y"
7.666666666666667,13.0,2.0,"B, D, R, Z"
7.0,15.0,1.0,"B, D, S, T"
9.666666666666666,15.0,2.0,"B, D, S, U"
7.0,15.0,1.0,"B, D, S, V"
8.0,15.0,1.0,"B, D, S, W"
10.666666666666666,15.0,1.0,"B, D, S, X"
9.333333333333334,15.0,1.0,"B, D, S, Y"
9.0,15.0,1.0,"B, D, S, Z"
6.666666666666667,15.0,1.0,"B, D, T, U"
3.6666666666666665,13.0,1.0,"B, D, T, V"
4.666666666666667,13.0,1.0,"B, D, T, W"
6.333333333333333,13.0,2.0,"B, D, T, X"
7.666666666666667,13.0,2.0,"B, D, T, Y"
5.666666666666667,13.0,1.0,"B, D, T, Z"
7.666666666666667,15.0,1.0,"B, D, U, V"
8.333333333333334,15.0,1.0,"B, D, U, W"
10.666666666666666,15.0,1.0,"B, D, U, X"
9.0,15.0,1.0,"B, D, U, Y"
8.0,15.0,1.0,"B, D, U, Z"
5.0,13.0,1.0,"B, D, V, W"
7.666666666666667,13.0,2.0,"B, D, V, X"
7.0,13.0,1.0,"B, D, V, Y"
5.333333333333333,13.0,1.0,"B, D, V, Z"
8.333333333333334,13.0,2.0,"B, D, W, X"
6.666666666666667,13.0,1.0,"B, D, W, Y"
5.333333333333333,13.0,1.0,"B, D, W, Z"
11.0,13.0,3.0,"B, D, X, Y"
9.0,13.0,2.0,"B, D, X, Z"
7.666666666666667,13.0,1.0,"B, D, Y, Z"
14.666666666666666,21.0,1.0,"B, E, F, G"
13.333333333333334,21.0,1.0,"B, E, F, H"
9.333333333333334,21.0,1.0,"B, E, F, I"
10.333333333333334,21.0,1.0,"B, E, F, J"
12.0,21.0,1.0,"B, E, F, K"
11.666666666666666,21.0,1.0,"B, E, F, L"
9.666666666666666,21.0,1.0,"B, E, F, M"
9.666666666666666,21.0,1.0,"B, E, F, N"
11.0,21.0,1.0,"B, E, F, O"
16.333333333333332,21.0,2.0,"B, E, F, P"
10.333333333333334,21.0,1.0,"B, E, F, Q"
15.666666666666666,21.0,1.0,"B, E, F, R"
15.333333333333334,21.0,1.0,"B, E, F, S"
10.333333333333334,21.0,1.0,"B, E, F, T"
10.333333333333334,21.0,1.0,"B, E, F, U"
9.333333333333334,21.0,1.0,"B, E, F, V"
9.666666666666666,21.0,1.0,"B, E, F, W"
11.0,21.0,1.0,"B, E, F, X"
11.0,21.0,1.0,"B, E, F, Y"
12.0,21.0,1.0,"B, E, F, Z"
12.333333333333334,21.0,1.0,"B, E, G, H"
10.0,21.0,1.0,"B, E, G, I"
10.333333333333334,21.0,1.0,"B, E, G, J"
10.666666666666666,21.0,1.0,"B, E, G, K"
11.333333333333334,21.0,1.0,"B, E, G, L"
9.333333333333334,21.0,1.0,"B, E, G, M"
9.333333333333334,21.0,1.0,"B, E, G, N"
13.333333333333334,21.0,1.0,"B, E, G, O"
13.333333333333334,21.0,1.0,"B, E, G, P"
9.333333333333334,21.0,1.0,"B, E, G, Q"
13.333333333333334,21.0,1.0,"B, E, G, R"
15.666666666666666,21.0,1.0,"B, E, G, S"
9.333333333333334,21.0,1.0,"B, E, G, T"
11.666666666666666,21.0,1.0,"B, E, G, U"
10.0,21.0,1.0,"B, E, G, V"
9.333333333333334,21.0,1.0,"B, E, G, W"
12.666666666666666,21.0,1.0,"B, E, G, X"
12.0,21.0,1.0,"B, E, G, Y"
12.333333333333334,21.0,1.0,"B, E, G, Z"
9.666666666666666,21.0,1.0,"B, E, H, I"
7.666666666666667,21.0,1.0,"B, E, H, J"
10.333333333333334,21.0,1.0,"B, E, H, K"
9.333333333333334,21.0,1.0,"B, E, H, L"
10.0,21.0,1.0,"B, E, H, M"
10.0,21.0,1.0,"B, E, H, N"
9.0,21.0,1.0,"B, E, H, O"
12.666666666666666,21.0,1.0,"B, E, H, P"
7.666666666666667,21.0,1.0,"B, E, H, Q"
12.0,21.0,1.0,"B, E, H, R"
11.666666666666666,21.0,1.0,"B, E, H, S"
8.333333333333334,21.0,1.0,"B, E, H, T"
9.666666666666666,21.0,1.0,"B, E, H, U"
7.666666666666667,21.0,1.0,"B, E, H, V"
10.0,21.0,1.0,"B, E, H, W"
9.0,21.0,1.0,"B, E, H, X"
9.333333333333334,21.0,1.0,"B, E, H, Y"
10.666666666666666,21.0,1.0,"B, E, H, Z"
5.333333333333333,21.0,1.0,"B, E, I, J"
7.666666666666667,21.0,1.0,"B, E, I, K"
7.0,21.0,1.0,"B, E, I, L"
7.333333333333333,21.0,1.0,"B, E, I, M"
7.333333333333333,21.0,1.0,"B, E, I, N"
7.666666666666667,21.0,1.0,"B, E, I, O"
8.666666666666666,21.0,1.0,"B, E, I, P"
5.333333333333333,21.0,1.0,"B, E, I, Q"
9.0,21.0,1.0,"B, E, I, R"
10.666666666666666,21.0,1.0,"B, E, I, S"
7.666666666666667,21.0,1.0,"B, E, I, T"
6.333333333333333,21.0,1.0,"B, E, I, U"
5.666666666666667,21.0,1.0,"B, E, I, V"
7.333333333333333,21.0,1.0,"B, E, I, W"
7.666666666666667,21.0,1.0,"B, E, I, X"
7.333333333333333,21.0,1.0,"B, E, I, Y"
8.666666666666666,21.0,1.0,"B, E, I, Z"
6.666666666666667,21.0,1.0,"B, E, J, K"
8.0,21.0,1.0,"B, E, J, L"
5.333333333333333,21.0,1.0,"B, E, J, M"
5.333333333333333,21.0,1.0,"B, E, J, N"
8.666666666666666,21.0,1.0,"B, E, J, O"
9.666666666666666,21.0,1.0,"B, E, J, P"
7.0,21.0,1.0,"B, E, J, Q"
9.666666666666666,21.0,1.0,"B, E, J, R"
9.666666666666666,21.0,1.0,"B, E, J, S"
5.0,21.0,1.0,"B, E, J, T"
9.0,21.0,1.0,"B, E, J, U"
5.0,21.0,1.0,"B, E, J, V"
5.333333333333333,21.0,1.0,"B, E, J, W"
7.333333333333333,21.0,1.0,"B, E, J, X"
7.0,21.0,1.0,"B, E, J, Y"
7.333333333333333,21.0,1.0,"B, E, J, Z"
8.666666666666666,21.0,1.0,"B, E, K, L"
8.0,21.0,1.0,"B, E, K, M"
8.0,21.0,1.0,"B, E, K, N"
9.0,21.0,1.0,"B, E, K, O"
10.666666666666666,21.0,1.0,"B, E, K, P"
6.666666666666667,21.0,1.0,"B, E, K, Q"
10.0,21.0,1.0,"B, E, K, R"
10.666666666666666,21.0,1.0,"B, E, K, S"
6.333333333333333,21.0,1.0,"B, E, K, T"
7.0,21.0,1.0,"B, E, K, U"
6.333333333333333,21.0,1.0,"B, E, K, V"
8.0,21.0,1.0,"B, E, K, W"
9.666666666666666,21.0,1.0,"B, E, K, X"
8.333333333333334,21.0,1.0,"B, E, K, Y"
8.333333333333334,21.0,1.0,"B, E, K, Z"
7.0,21.0,1.0,"B, E, L, M"
7.0,21.0,1.0,"B, E, L, N"
9.666666666666666,21.0,1.0,"B, E, L, O"
11.0,21.0,1.0,"B, E, L, P"
6.666666666666667,21.0,1.0,"B, E, L, Q"
11.0,21.0,1.0,"B, E, L, R"
11.333333333333334,21.0,1.0,"B, E, L, S"
6.666666666666667,21.0,1.0,"B, E, L, T"
10.0,21.0,1.0,"B, E, L, U"
6.666666666666667,21.0,1.0,"B, E, L, V"
7.0,21.0,1.0,"B, E, L, W"
8.333333333333334,21.0,1.0,"B, E, L, X"
8.666666666666666,21.0,1.0,"B, E, L, Y"
9.333333333333334,21.0,1.0,"B, E, L, Z"
8.333333333333334,21.0,2.0,"B, E, M, N"
6.666666666666667,21.0,1.0,"B, E, M, O"
9.0,21.0,1.0,"B, E, M, P"
5.333333333333333,21.0,1.0,"B, E, M, Q"
8.666666666666666,21.0,1.0,"B, E, M, R"
10.333333333333334,21.0,1.0,"B, E, M, S"
6.0,21.0,1.0,"B, E, M, T"
7.333333333333333,21.0,1.0,"B, E, M, U"
5.0,21.0,1.0,"B, E, M, V"
7.666666666666667,21.0,1.0,"B, E, M, W"
8.0,21.0,1.0,"B, E, M, X"
7.333333333333333,21.0,1.0,"B, E, M, Y"
7.666666666666667,21.0,1.0,"B, E, M, Z"
6.666666666666667,21.0,1.0,"B, E, N, O"
9.0,21.0,1.0,"B, E, N, P"
5.333333333333333,21.0,1.0,"B, E, N, Q"
8.666666666666666,21.0,1.0,"B, E, N, R"
10.333333333333334,21.0,1.0,"B, E, N, S"
6.0,21.0,1.0,"B, E, N, T"
7.333333333333333,21.0,1.0,"B, E, N, U"
4.666666666666667,21.0,1.0,"B, E, N, V"
8.333333333333334,21.0,2.0,"B, E, N, W"
8.0,21.0,1.0,"B, E, N, X"
6.666666666666667,21.0,1.0,"B, E, N, Y"
8.333333333333334,21.0,1.0,"B, E, N, Z"
